CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
11301	11301	0.0	1.0	1.0	1.0	-1	
6805	6805	0.0	1.0	1.0	1.0	-1	
10535	10535	0.0	1.0	1.0	1.0	-1	
7953	7953	0.0	1.0	1.0	1.0	-1	
2918	2918	0.0	1.0	1.0	1.0	-1	
3341	3341	0.0	1.0	1.0	1.0	-1	
1722	1722	0.0	1.0	1.0	1.0	-1	
1251	1251	0.0	1.0	1.0	1.0	-1	
4681	4681	0.0	1.0	1.0	1.0	-1	
14124	14124	0.0	1.0	1.0	1.0	-1	
13452	13452	0.0	1.0	1.0	1.0	-1	
13907	13907	0.0	1.0	1.0	1.0	-1	
9457	9457	0.0	1.0	1.0	1.0	-1	
1725	1725	0.0	1.0	1.0	1.0	-1	
7969	7969	0.0	1.0	1.0	1.0	-1	
13420	13420	0.0	1.0	1.0	1.0	-1	
68	68	0.0	1.0	1.0	1.0	-1	
3727	3727	0.0	1.0	1.0	1.0	-1	
984	984	0.0	1.0	1.0	1.0	-1	
6642	6642	0.0	1.0	1.0	1.0	-1	
2676	2676	0.0	1.0	1.0	1.0	-1	
2994	2994	0.0	1.0	1.0	1.0	-1	
6104	6104	0.0	1.0	1.0	1.0	-1	
3264	3264	0.0	1.0	1.0	1.0	-1	
4229	4229	0.0	1.0	1.0	1.0	-1	
9455	9455	0.0	1.0	1.0	1.0	-1	
181	181	0.0	1.0	1.0	1.0	-1	
548	548	0.0	1.0	1.0	1.0	-1	
12968	12968	0.0	1.0	1.0	1.0	-1	
4765	4765	0.0	1.0	1.0	1.0	-1	
7595	7595	0.0	1.0	1.0	1.0	-1	
4857	4857	0.0	1.0	1.0	1.0	-1	
6803	6803	0.0	1.0	1.0	1.0	-1	
2973	2973	0.0	1.0	1.0	1.0	-1	
1857	1857	0.0	1.0	1.0	1.0	-1	
2569	2569	0.0	1.0	1.0	1.0	-1	
688	688	0.0	1.0	1.0	1.0	-1	
55	55	0.0	1.0	1.0	1.0	-1	
1559	1559	0.0	1.0	1.0	1.0	-1	
7462	7462	0.0	1.0	1.0	1.0	-1	
3317	3317	0.0	1.0	1.0	1.0	-1	
2680	2680	0.0	1.0	1.0	1.0	-1	
9541	9541	0.0	1.0	1.0	1.0	-1	
656	656	0.0	1.0	1.0	1.0	-1	
1812	1812	0.0	1.0	1.0	1.0	-1	
54	54	0.0	1.0	1.0	1.0	-1	
11021	11021	0.0	1.0	1.0	1.0	-1	
11469	11469	0.0	1.0	1.0	1.0	-1	
10027	10027	0.0	1.0	1.0	1.0	-1	
7021	7021	0.0	1.0	1.0	1.0	-1	
792	792	0.0	1.0	1.0	1.0	-1	
2135	2135	0.0	1.0	1.0	1.0	-1	
10124	10124	0.0	1.0	1.0	1.0	-1	
626	626	0.0	1.0	1.0	1.0	-1	
7770	7770	0.0	1.0	1.0	1.0	-1	
2344	2344	0.0	1.0	1.0	1.0	-1	
7893	7893	0.0	1.0	1.0	1.0	-1	
14230	14230	0.0	1.0	1.0	1.0	-1	
12851	12851	0.0	1.0	1.0	1.0	-1	
13794	13794	0.0	1.0	1.0	1.0	-1	
9557	9557	0.0	1.0	1.0	1.0	-1	
14041	14041	0.0	1.0	1.0	1.0	-1	
632	632	0.0	1.0	1.0	1.0	-1	
368	368	0.0	1.0	1.0	1.0	-1	
3496	3496	0.0	1.0	1.0	1.0	-1	
3196	3196	0.0	1.0	1.0	1.0	-1	
12489	12489	0.0	1.0	1.0	1.0	-1	
465	465	0.0	1.0	1.0	1.0	-1	
256	256	0.0	1.0	1.0	1.0	-1	
485	485	0.0	1.0	1.0	1.0	-1	
1366	1366	0.0	1.0	1.0	1.0	-1	
2719	2719	0.0	1.0	1.0	1.0	-1	
5303	5303	0.0	1.0	1.0	1.0	-1	
8316	8316	0.0	1.0	1.0	1.0	-1	
13683	13683	0.0	1.0	1.0	1.0	-1	
14280	14280	0.0	1.0	1.0	1.0	-1	
14480	14480	0.0	1.0	1.0	1.0	-1	
13245	13245	0.0	1.0	1.0	1.0	-1	
6743	6743	0.0	1.0	1.0	1.0	-1	
8439	8439	0.0	1.0	1.0	1.0	-1	
1076	1076	0.0	1.0	1.0	1.0	-1	
10724	10724	0.0	1.0	1.0	1.0	-1	
3571	3571	0.0	1.0	1.0	1.0	-1	
1576	1576	0.0	1.0	1.0	1.0	-1	
3394	3394	0.0	1.0	1.0	1.0	-1	
1978	1978	0.0	1.0	1.0	1.0	-1	
88	88	0.0	1.0	1.0	1.0	-1	
303	303	0.0	1.0	1.0	1.0	-1	
2230	2230	0.0	1.0	1.0	1.0	-1	
7977	7977	0.0	1.0	1.0	1.0	-1	
5346	5346	0.0	1.0	1.0	1.0	-1	
1541	1541	0.0	1.0	1.0	1.0	-1	
4258	4258	0.0	1.0	1.0	1.0	-1	
185	185	0.0	1.0	1.0	1.0	-1	
306	306	0.0	1.0	1.0	1.0	-1	
9233	9233	0.0	1.0	1.0	1.0	-1	
3971	3971	0.0	1.0	1.0	1.0	-1	
754	754	0.0	1.0	1.0	1.0	-1	
1682	1682	0.0	1.0	1.0	1.0	-1	
5319	5319	0.0	1.0	1.0	1.0	-1	
2648	2648	0.0	1.0	1.0	1.0	-1	
4780	4780	0.0	1.0	1.0	1.0	-1	
7672	7672	0.0	1.0	1.0	1.0	-1	
4213	4213	0.0	1.0	1.0	1.0	-1	
8094	8094	0.0	1.0	1.0	1.0	-1	
13767	13767	0.0	1.0	1.0	1.0	-1	
106	106	0.0	1.0	1.0	1.0	-1	
588	588	0.0	1.0	1.0	1.0	-1	
1680	1680	0.0	1.0	1.0	1.0	-1	
11302	11302	0.0	1.0	1.0	1.0	-1	
4659	4659	0.0	1.0	1.0	1.0	-1	
2020	2020	0.0	1.0	1.0	1.0	-1	
9180	9180	0.0	1.0	1.0	1.0	-1	
290	290	0.0	1.0	1.0	1.0	-1	
12740	12740	0.0	1.0	1.0	1.0	-1	
174	174	0.0	1.0	1.0	1.0	-1	
4320	4320	0.0	1.0	1.0	1.0	-1	
6617	6617	0.0	1.0	1.0	1.0	-1	
12006	12006	0.0	1.0	1.0	1.0	-1	
475	475	0.0	1.0	1.0	1.0	-1	
1133	1133	0.0	1.0	1.0	1.0	-1	
14450	14450	0.0	1.0	1.0	1.0	-1	
13556	13556	0.0	1.0	1.0	1.0	-1	
4581	4581	0.0	1.0	1.0	1.0	-1	
620	620	0.0	1.0	1.0	1.0	-1	
545	545	0.0	1.0	1.0	1.0	-1	
6723	6723	0.0	1.0	1.0	1.0	-1	
3917	3917	0.0	1.0	1.0	1.0	-1	
1330	1330	0.0	1.0	1.0	1.0	-1	
3990	3990	0.0	1.0	1.0	1.0	-1	
8138	8138	0.0	1.0	1.0	1.0	-1	
10053	10053	0.0	1.0	1.0	1.0	-1	
9763	9763	0.0	1.0	1.0	1.0	-1	
12479	12479	0.0	1.0	1.0	1.0	-1	
138	138	0.0	1.0	1.0	1.0	-1	
15	15	0.0	1.0	1.0	1.0	-1	
963	963	0.0	1.0	1.0	1.0	-1	
2352	2352	0.0	1.0	1.0	1.0	-1	
6799	6799	0.0	1.0	1.0	1.0	-1	
6239	6239	0.0	1.0	1.0	1.0	-1	
341	341	0.0	1.0	1.0	1.0	-1	
11447	11447	0.0	1.0	1.0	1.0	-1	
7897	7897	0.0	1.0	1.0	1.0	-1	
9554	9554	0.0	1.0	1.0	1.0	-1	
8063	8063	0.0	1.0	1.0	1.0	-1	
1623	1623	0.0	1.0	1.0	1.0	-1	
235	235	0.0	1.0	1.0	1.0	-1	
7954	7954	0.0	1.0	1.0	1.0	-1	
1031	1031	0.0	1.0	1.0	1.0	-1	
1808	1808	0.0	1.0	1.0	1.0	-1	
8234	8234	0.0	1.0	1.0	1.0	-1	
12487	12487	0.0	1.0	1.0	1.0	-1	
799	799	0.0	1.0	1.0	1.0	-1	
7948	7948	0.0	1.0	1.0	1.0	-1	
848	848	0.0	1.0	1.0	1.0	-1	
8778	8778	0.0	1.0	1.0	1.0	-1	
694	694	0.0	1.0	1.0	1.0	-1	
361	361	0.0	1.0	1.0	1.0	-1	
157	157	0.0	1.0	1.0	1.0	-1	
10395	10395	0.0	1.0	1.0	1.0	-1	
8842	8842	0.0	1.0	1.0	1.0	-1	
8545	8545	0.0	1.0	1.0	1.0	-1	
10958	10958	0.0	1.0	1.0	1.0	-1	
9317	9317	0.0	1.0	1.0	1.0	-1	
7743	7743	0.0	1.0	1.0	1.0	-1	
1880	1880	0.0	1.0	1.0	1.0	-1	
873	873	0.0	1.0	1.0	1.0	-1	
3537	3537	0.0	1.0	1.0	1.0	-1	
7771	7771	0.0	1.0	1.0	1.0	-1	
9601	9601	0.0	1.0	1.0	1.0	-1	
48	48	0.0	1.0	1.0	1.0	-1	
4918	4918	0.0	1.0	1.0	1.0	-1	
1315	1315	0.0	1.0	1.0	1.0	-1	
2142	2142	0.0	1.0	1.0	1.0	-1	
5095	5095	0.0	1.0	1.0	1.0	-1	
618	618	0.0	1.0	1.0	1.0	-1	
406	406	0.0	1.0	1.0	1.0	-1	
14042	14042	0.0	1.0	1.0	1.0	-1	
2417	2417	0.0	1.0	1.0	1.0	-1	
4760	4760	0.0	1.0	1.0	1.0	-1	
3865	3865	0.0	1.0	1.0	1.0	-1	
8696	8696	0.0	1.0	1.0	1.0	-1	
9276	9276	0.0	1.0	1.0	1.0	-1	
5375	5375	0.0	1.0	1.0	1.0	-1	
2111	2111	0.0	1.0	1.0	1.0	-1	
121	121	0.0	1.0	1.0	1.0	-1	
11387	11387	0.0	1.0	1.0	1.0	-1	
14475	14475	0.0	1.0	1.0	1.0	-1	
13244	13244	0.0	1.0	1.0	1.0	-1	
9891	9891	0.0	1.0	1.0	1.0	-1	
926	926	0.0	1.0	1.0	1.0	-1	
735	735	0.0	1.0	1.0	1.0	-1	
3417	3417	0.0	1.0	1.0	1.0	-1	
6974	6974	0.0	1.0	1.0	1.0	-1	
683	683	0.0	1.0	1.0	1.0	-1	
9320	9320	0.0	1.0	1.0	1.0	-1	
7896	7896	0.0	1.0	1.0	1.0	-1	
9762	9762	0.0	1.0	1.0	1.0	-1	
3423	3423	0.0	1.0	1.0	1.0	-1	
9671	9671	0.0	1.0	1.0	1.0	-1	
12950	12950	0.0	1.0	1.0	1.0	-1	
13206	13206	0.0	1.0	1.0	1.0	-1	
14034	14034	0.0	1.0	1.0	1.0	-1	
6676	6676	0.0	1.0	1.0	1.0	-1	
1313	1313	0.0	1.0	1.0	1.0	-1	
3042	3042	0.0	1.0	1.0	1.0	-1	
6800	6800	0.0	1.0	1.0	1.0	-1	
7960	7960	0.0	1.0	1.0	1.0	-1	
5760	5760	0.0	1.0	1.0	1.0	-1	
8642	8642	0.0	1.0	1.0	1.0	-1	
780	780	0.0	1.0	1.0	1.0	-1	
410	410	0.0	1.0	1.0	1.0	-1	
4656	4656	0.0	1.0	1.0	1.0	-1	
2041	2041	0.0	1.0	1.0	1.0	-1	
5216	5216	0.0	1.0	1.0	1.0	-1	
5548	5548	0.0	1.0	1.0	1.0	-1	
9765	9765	0.0	1.0	1.0	1.0	-1	
312	312	0.0	1.0	1.0	1.0	-1	
2721	2721	0.0	1.0	1.0	1.0	-1	
689	689	0.0	1.0	1.0	1.0	-1	
4265	4265	0.0	1.0	1.0	1.0	-1	
8799	8799	0.0	1.0	1.0	1.0	-1	
1143	1143	0.0	1.0	1.0	1.0	-1	
162	162	0.0	1.0	1.0	1.0	-1	
8472	8472	0.0	1.0	1.0	1.0	-1	
7852	7852	0.0	1.0	1.0	1.0	-1	
9674	9674	0.0	1.0	1.0	1.0	-1	
9271	9271	0.0	1.0	1.0	1.0	-1	
809	809	0.0	1.0	1.0	1.0	-1	
110	110	0.0	1.0	1.0	1.0	-1	
2234	2234	0.0	1.0	1.0	1.0	-1	
206	206	0.0	1.0	1.0	1.0	-1	
9695	9695	0.0	1.0	1.0	1.0	-1	
484	484	0.0	1.0	1.0	1.0	-1	
664	664	0.0	1.0	1.0	1.0	-1	
1638	1638	0.0	1.0	1.0	1.0	-1	
514	514	0.0	1.0	1.0	1.0	-1	
10589	10589	0.0	1.0	1.0	1.0	-1	
11816	11816	0.0	1.0	1.0	1.0	-1	
452	452	0.0	1.0	1.0	1.0	-1	
5998	5998	0.0	1.0	1.0	1.0	-1	
3602	3602	0.0	1.0	1.0	1.0	-1	
5619	5619	0.0	1.0	1.0	1.0	-1	
9054	9054	0.0	1.0	1.0	1.0	-1	
13378	13378	0.0	1.0	1.0	1.0	-1	
11807	11807	0.0	1.0	1.0	1.0	-1	
8237	8237	0.0	1.0	1.0	1.0	-1	
730	730	0.0	1.0	1.0	1.0	-1	
2401	2401	0.0	1.0	1.0	1.0	-1	
84	84	0.0	1.0	1.0	1.0	-1	
974	974	0.0	1.0	1.0	1.0	-1	
171	171	0.0	1.0	1.0	1.0	-1	
369	369	0.0	1.0	1.0	1.0	-1	
11139	11139	0.0	1.0	1.0	1.0	-1	
292	292	0.0	1.0	1.0	1.0	-1	
459	459	0.0	1.0	1.0	1.0	-1	
175	175	0.0	1.0	1.0	1.0	-1	
3598	3598	0.0	1.0	1.0	1.0	-1	
14245	14245	0.0	1.0	1.0	1.0	-1	
13479	13479	0.0	1.0	1.0	1.0	-1	
14071	14071	0.0	1.0	1.0	1.0	-1	
6364	6364	0.0	1.0	1.0	1.0	-1	
5084	5084	0.0	1.0	1.0	1.0	-1	
6227	6227	0.0	1.0	1.0	1.0	-1	
13854	13854	0.0	1.0	1.0	1.0	-1	
11542	11542	0.0	1.0	1.0	1.0	-1	
11829	11829	0.0	1.0	1.0	1.0	-1	
10850	10850	0.0	1.0	1.0	1.0	-1	
1526	1526	0.0	1.0	1.0	1.0	-1	
2526	2526	0.0	1.0	1.0	1.0	-1	
10233	10233	0.0	1.0	1.0	1.0	-1	
345	345	0.0	1.0	1.0	1.0	-1	
1037	1037	0.0	1.0	1.0	1.0	-1	
3125	3125	0.0	1.0	1.0	1.0	-1	
3904	3904	0.0	1.0	1.0	1.0	-1	
136	136	0.0	1.0	1.0	1.0	-1	
6032	6032	0.0	1.0	1.0	1.0	-1	
3424	3424	0.0	1.0	1.0	1.0	-1	
3866	3866	0.0	1.0	1.0	1.0	-1	
521	521	0.0	1.0	1.0	1.0	-1	
283	283	0.0	1.0	1.0	1.0	-1	
8682	8682	0.0	1.0	1.0	1.0	-1	
3794	3794	0.0	1.0	1.0	1.0	-1	
4669	4669	0.0	1.0	1.0	1.0	-1	
10140	10140	0.0	1.0	1.0	1.0	-1	
3779	3779	0.0	1.0	1.0	1.0	-1	
53	53	0.0	1.0	1.0	1.0	-1	
14236	14236	0.0	1.0	1.0	1.0	-1	
13399	13399	0.0	1.0	1.0	1.0	-1	
1672	1672	0.0	1.0	1.0	1.0	-1	
14247	14247	0.0	1.0	1.0	1.0	-1	
14748	14748	0.0	1.0	1.0	1.0	-1	
13395	13395	0.0	1.0	1.0	1.0	-1	
12823	12823	0.0	1.0	1.0	1.0	-1	
148	148	0.0	1.0	1.0	1.0	-1	
4906	4906	0.0	1.0	1.0	1.0	-1	
1629	1629	0.0	1.0	1.0	1.0	-1	
6708	6708	0.0	1.0	1.0	1.0	-1	
5578	5578	0.0	1.0	1.0	1.0	-1	
3524	3524	0.0	1.0	1.0	1.0	-1	
8407	8407	0.0	1.0	1.0	1.0	-1	
1439	1439	0.0	1.0	1.0	1.0	-1	
30	30	0.0	1.0	1.0	1.0	-1	
5316	5316	0.0	1.0	1.0	1.0	-1	
615	615	0.0	1.0	1.0	1.0	-1	
1553	1553	0.0	1.0	1.0	1.0	-1	
1109	1109	0.0	1.0	1.0	1.0	-1	
4873	4873	0.0	1.0	1.0	1.0	-1	
5420	5420	0.0	1.0	1.0	1.0	-1	
8017	8017	0.0	1.0	1.0	1.0	-1	
7787	7787	0.0	1.0	1.0	1.0	-1	
4736	4736	0.0	1.0	1.0	1.0	-1	
1263	1263	0.0	1.0	1.0	1.0	-1	
1141	1141	0.0	1.0	1.0	1.0	-1	
520	520	0.0	1.0	1.0	1.0	-1	
690	690	0.0	1.0	1.0	1.0	-1	
5848	5848	0.0	1.0	1.0	1.0	-1	
2761	2761	0.0	1.0	1.0	1.0	-1	
5128	5128	0.0	1.0	1.0	1.0	-1	
9	9	0.0	1.0	1.0	1.0	-1	
4731	4731	0.0	1.0	1.0	1.0	-1	
2650	2650	0.0	1.0	1.0	1.0	-1	
8378	8378	0.0	1.0	1.0	1.0	-1	
8817	8817	0.0	1.0	1.0	1.0	-1	
11429	11429	0.0	1.0	1.0	1.0	-1	
7428	7428	0.0	1.0	1.0	1.0	-1	
2748	2748	0.0	1.0	1.0	1.0	-1	
8153	8153	0.0	1.0	1.0	1.0	-1	
285	285	0.0	1.0	1.0	1.0	-1	
188	188	0.0	1.0	1.0	1.0	-1	
2997	2997	0.0	1.0	1.0	1.0	-1	
5269	5269	0.0	1.0	1.0	1.0	-1	
1678	1678	0.0	1.0	1.0	1.0	-1	
881	881	0.0	1.0	1.0	1.0	-1	
5419	5419	0.0	1.0	1.0	1.0	-1	
3938	3938	0.0	1.0	1.0	1.0	-1	
13743	13743	0.0	1.0	1.0	1.0	-1	
10055	10055	0.0	1.0	1.0	1.0	-1	
3730	3730	0.0	1.0	1.0	1.0	-1	
546	546	0.0	1.0	1.0	1.0	-1	
976	976	0.0	1.0	1.0	1.0	-1	
3429	3429	0.0	1.0	1.0	1.0	-1	
5104	5104	0.0	1.0	1.0	1.0	-1	
4597	4597	0.0	1.0	1.0	1.0	-1	
2917	2917	0.0	1.0	1.0	1.0	-1	
658	658	0.0	1.0	1.0	1.0	-1	
155	155	0.0	1.0	1.0	1.0	-1	
824	824	0.0	1.0	1.0	1.0	-1	
922	922	0.0	1.0	1.0	1.0	-1	
661	661	0.0	1.0	1.0	1.0	-1	
2145	2145	0.0	1.0	1.0	1.0	-1	
8625	8625	0.0	1.0	1.0	1.0	-1	
2527	2527	0.0	1.0	1.0	1.0	-1	
21	21	0.0	1.0	1.0	1.0	-1	
11251	11251	0.0	1.0	1.0	1.0	-1	
9378	9378	0.0	1.0	1.0	1.0	-1	
9571	9571	0.0	1.0	1.0	1.0	-1	
12292	12292	0.0	1.0	1.0	1.0	-1	
3532	3532	0.0	1.0	1.0	1.0	-1	
740	740	0.0	1.0	1.0	1.0	-1	
3827	3827	0.0	1.0	1.0	1.0	-1	
7022	7022	0.0	1.0	1.0	1.0	-1	
193	193	0.0	1.0	1.0	1.0	-1	
7221	7221	0.0	1.0	1.0	1.0	-1	
118	118	0.0	1.0	1.0	1.0	-1	
9728	9728	0.0	1.0	1.0	1.0	-1	
10118	10118	0.0	1.0	1.0	1.0	-1	
2697	2697	0.0	1.0	1.0	1.0	-1	
179	179	0.0	1.0	1.0	1.0	-1	
300	300	0.0	1.0	1.0	1.0	-1	
166	166	0.0	1.0	1.0	1.0	-1	
45	45	0.0	1.0	1.0	1.0	-1	
432	432	0.0	1.0	1.0	1.0	-1	
9946	9946	0.0	1.0	1.0	1.0	-1	
10249	10249	0.0	1.0	1.0	1.0	-1	
539	539	0.0	1.0	1.0	1.0	-1	
937	937	0.0	1.0	1.0	1.0	-1	
2668	2668	0.0	1.0	1.0	1.0	-1	
168	168	0.0	1.0	1.0	1.0	-1	
2972	2972	0.0	1.0	1.0	1.0	-1	
6339	6339	0.0	1.0	1.0	1.0	-1	
8758	8758	0.0	1.0	1.0	1.0	-1	
8868	8868	0.0	1.0	1.0	1.0	-1	
5912	5912	0.0	1.0	1.0	1.0	-1	
10187	10187	0.0	1.0	1.0	1.0	-1	
11370	11370	0.0	1.0	1.0	1.0	-1	
12762	12762	0.0	1.0	1.0	1.0	-1	
14073	14073	0.0	1.0	1.0	1.0	-1	
14463	14463	0.0	1.0	1.0	1.0	-1	
7847	7847	0.0	1.0	1.0	1.0	-1	
7917	7917	0.0	1.0	1.0	1.0	-1	
11269	11269	0.0	1.0	1.0	1.0	-1	
9119	9119	0.0	1.0	1.0	1.0	-1	
8959	8959	0.0	1.0	1.0	1.0	-1	
9447	9447	0.0	1.0	1.0	1.0	-1	
10794	10794	0.0	1.0	1.0	1.0	-1	
1252	1252	0.0	1.0	1.0	1.0	-1	
1130	1130	0.0	1.0	1.0	1.0	-1	
5988	5988	0.0	1.0	1.0	1.0	-1	
884	884	0.0	1.0	1.0	1.0	-1	
779	779	0.0	1.0	1.0	1.0	-1	
6736	6736	0.0	1.0	1.0	1.0	-1	
594	594	0.0	1.0	1.0	1.0	-1	
7592	7592	0.0	1.0	1.0	1.0	-1	
4348	4348	0.0	1.0	1.0	1.0	-1	
395	395	0.0	1.0	1.0	1.0	-1	
220	220	0.0	1.0	1.0	1.0	-1	
6354	6354	0.0	1.0	1.0	1.0	-1	
2616	2616	0.0	1.0	1.0	1.0	-1	
3061	3061	0.0	1.0	1.0	1.0	-1	
7200	7200	0.0	1.0	1.0	1.0	-1	
5211	5211	0.0	1.0	1.0	1.0	-1	
9299	9299	0.0	1.0	1.0	1.0	-1	
7587	7587	0.0	1.0	1.0	1.0	-1	
7754	7754	0.0	1.0	1.0	1.0	-1	
8442	8442	0.0	1.0	1.0	1.0	-1	
8107	8107	0.0	1.0	1.0	1.0	-1	
9410	9410	0.0	1.0	1.0	1.0	-1	
13475	13475	0.0	1.0	1.0	1.0	-1	
14090	14090	0.0	1.0	1.0	1.0	-1	
2320	2320	0.0	1.0	1.0	1.0	-1	
10	10	0.0	1.0	1.0	1.0	-1	
710	710	0.0	1.0	1.0	1.0	-1	
295	295	0.0	1.0	1.0	1.0	-1	
126	126	0.0	1.0	1.0	1.0	-1	
5394	5394	0.0	1.0	1.0	1.0	-1	
287	287	0.0	1.0	1.0	1.0	-1	
525	525	0.0	1.0	1.0	1.0	-1	
2399	2399	0.0	1.0	1.0	1.0	-1	
7015	7015	0.0	1.0	1.0	1.0	-1	
3772	3772	0.0	1.0	1.0	1.0	-1	
9284	9284	0.0	1.0	1.0	1.0	-1	
7158	7158	0.0	1.0	1.0	1.0	-1	
5256	5256	0.0	1.0	1.0	1.0	-1	
7735	7735	0.0	1.0	1.0	1.0	-1	
13316	13316	0.0	1.0	1.0	1.0	-1	
6782	6782	0.0	1.0	1.0	1.0	-1	
9794	9794	0.0	1.0	1.0	1.0	-1	
14717	14717	0.0	1.0	1.0	1.0	-1	
14699	14699	0.0	1.0	1.0	1.0	-1	
457	457	0.0	1.0	1.0	1.0	-1	
352	352	0.0	1.0	1.0	1.0	-1	
581	581	0.0	1.0	1.0	1.0	-1	
1038	1038	0.0	1.0	1.0	1.0	-1	
165	165	0.0	1.0	1.0	1.0	-1	
1442	1442	0.0	1.0	1.0	1.0	-1	
2776	2776	0.0	1.0	1.0	1.0	-1	
6814	6814	0.0	1.0	1.0	1.0	-1	
8139	8139	0.0	1.0	1.0	1.0	-1	
9049	9049	0.0	1.0	1.0	1.0	-1	
8322	8322	0.0	1.0	1.0	1.0	-1	
9318	9318	0.0	1.0	1.0	1.0	-1	
2631	2631	0.0	1.0	1.0	1.0	-1	
6146	6146	0.0	1.0	1.0	1.0	-1	
8684	8684	0.0	1.0	1.0	1.0	-1	
8337	8337	0.0	1.0	1.0	1.0	-1	
9067	9067	0.0	1.0	1.0	1.0	-1	
8701	8701	0.0	1.0	1.0	1.0	-1	
12619	12619	0.0	1.0	1.0	1.0	-1	
12064	12064	0.0	1.0	1.0	1.0	-1	
12793	12793	0.0	1.0	1.0	1.0	-1	
184	184	0.0	1.0	1.0	1.0	-1	
6317	6317	0.0	1.0	1.0	1.0	-1	
605	605	0.0	1.0	1.0	1.0	-1	
526	526	0.0	1.0	1.0	1.0	-1	
3572	3572	0.0	1.0	1.0	1.0	-1	
11509	11509	0.0	1.0	1.0	1.0	-1	
8387	8387	0.0	1.0	1.0	1.0	-1	
9285	9285	0.0	1.0	1.0	1.0	-1	
13727	13727	0.0	1.0	1.0	1.0	-1	
9079	9079	0.0	1.0	1.0	1.0	-1	
5805	5805	0.0	1.0	1.0	1.0	-1	
3846	3846	0.0	1.0	1.0	1.0	-1	
304	304	0.0	1.0	1.0	1.0	-1	
2278	2278	0.0	1.0	1.0	1.0	-1	
4932	4932	0.0	1.0	1.0	1.0	-1	
667	667	0.0	1.0	1.0	1.0	-1	
1250	1250	0.0	1.0	1.0	1.0	-1	
13385	13385	0.0	1.0	1.0	1.0	-1	
1430	1430	0.0	1.0	1.0	1.0	-1	
8155	8155	0.0	1.0	1.0	1.0	-1	
7803	7803	0.0	1.0	1.0	1.0	-1	
4593	4593	0.0	1.0	1.0	1.0	-1	
128	128	0.0	1.0	1.0	1.0	-1	
173	173	0.0	1.0	1.0	1.0	-1	
550	550	0.0	1.0	1.0	1.0	-1	
386	386	0.0	1.0	1.0	1.0	-1	
1856	1856	0.0	1.0	1.0	1.0	-1	
1519	1519	0.0	1.0	1.0	1.0	-1	
3863	3863	0.0	1.0	1.0	1.0	-1	
13273	13273	0.0	1.0	1.0	1.0	-1	
2454	2454	0.0	1.0	1.0	1.0	-1	
6275	6275	0.0	1.0	1.0	1.0	-1	
7187	7187	0.0	1.0	1.0	1.0	-1	
13541	13541	0.0	1.0	1.0	1.0	-1	
6316	6316	0.0	1.0	1.0	1.0	-1	
351	351	0.0	1.0	1.0	1.0	-1	
481	481	0.0	1.0	1.0	1.0	-1	
272	272	0.0	1.0	1.0	1.0	-1	
13857	13857	0.0	1.0	1.0	1.0	-1	
5120	5120	0.0	1.0	1.0	1.0	-1	
14248	14248	0.0	1.0	1.0	1.0	-1	
14751	14751	0.0	1.0	1.0	1.0	-1	
194	194	0.0	1.0	1.0	1.0	-1	
501	501	0.0	1.0	1.0	1.0	-1	
42	42	0.0	1.0	1.0	1.0	-1	
14292	14292	0.0	1.0	1.0	1.0	-1	
14002	14002	0.0	1.0	1.0	1.0	-1	
8299	8299	0.0	1.0	1.0	1.0	-1	
627	627	0.0	1.0	1.0	1.0	-1	
1333	1333	0.0	1.0	1.0	1.0	-1	
298	298	0.0	1.0	1.0	1.0	-1	
1013	1013	0.0	1.0	1.0	1.0	-1	
348	348	0.0	1.0	1.0	1.0	-1	
476	476	0.0	1.0	1.0	1.0	-1	
3639	3639	0.0	1.0	1.0	1.0	-1	
111	111	0.0	1.0	1.0	1.0	-1	
2081	2081	0.0	1.0	1.0	1.0	-1	
6545	6545	0.0	1.0	1.0	1.0	-1	
8665	8665	0.0	1.0	1.0	1.0	-1	
4833	4833	0.0	1.0	1.0	1.0	-1	
991	991	0.0	1.0	1.0	1.0	-1	
7055	7055	0.0	1.0	1.0	1.0	-1	
169	169	0.0	1.0	1.0	1.0	-1	
677	677	0.0	1.0	1.0	1.0	-1	
5920	5920	0.0	1.0	1.0	1.0	-1	
7215	7215	0.0	1.0	1.0	1.0	-1	
12048	12048	0.0	1.0	1.0	1.0	-1	
5273	5273	0.0	1.0	1.0	1.0	-1	
1671	1671	0.0	1.0	1.0	1.0	-1	
10050	10050	0.0	1.0	1.0	1.0	-1	
7732	7732	0.0	1.0	1.0	1.0	-1	
10835	10835	0.0	1.0	1.0	1.0	-1	
9057	9057	0.0	1.0	1.0	1.0	-1	
205	205	0.0	1.0	1.0	1.0	-1	
997	997	0.0	1.0	1.0	1.0	-1	
159	159	0.0	1.0	1.0	1.0	-1	
404	404	0.0	1.0	1.0	1.0	-1	
8651	8651	0.0	1.0	1.0	1.0	-1	
702	702	0.0	1.0	1.0	1.0	-1	
1398	1398	0.0	1.0	1.0	1.0	-1	
1975	1975	0.0	1.0	1.0	1.0	-1	
1509	1509	0.0	1.0	1.0	1.0	-1	
6468	6468	0.0	1.0	1.0	1.0	-1	
1310	1310	0.0	1.0	1.0	1.0	-1	
2579	2579	0.0	1.0	1.0	1.0	-1	
9892	9892	0.0	1.0	1.0	1.0	-1	
